datahora,Macrorregioes,Normal(mm),Observado(mm),Desvio(%)
1985-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,125.5,289.8
1986-01-01 12:00:00+00:00,Cariri,147.7,84.7,-42.7
1986-01-01 12:00:00+00:00,Ibiapaba,109.5,112.6,2.8
1986-01-01 12:00:00+00:00,Jaguaribana,84.7,75.8,-10.5
1986-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,89.3,-7.2
1986-01-01 12:00:00+00:00,Litoral De Pecem,87.5,105.3,20.4
1986-01-01 12:00:00+00:00,Litoral Norte,111.0,115.6,4.1
1986-01-01 12:00:00+00:00,Macico De Baturite,96.9,105.0,8.4
1986-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,54.5,-37.8
1986-02-01 12:00:00+00:00,Cariri,157.7,173.0,9.7
1986-02-01 12:00:00+00:00,Ibiapaba,136.6,223.8,63.8
1986-02-01 12:00:00+00:00,Jaguaribana,105.7,186.3,76.1
1986-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,250.6,87.5
1986-02-01 12:00:00+00:00,Litoral De Pecem,122.9,229.3,86.6
1986-02-01 12:00:00+00:00,Litoral Norte,152.4,258.9,69.8
1986-02-01 12:00:00+00:00,Macico De Baturite,116.8,190.8,63.4
1986-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,162.9,66.8
1986-03-01 12:00:00+00:00,Cariri,216.3,306.9,41.9
1986-03-01 12:00:00+00:00,Ibiapaba,230.5,380.1,64.9
1986-03-01 12:00:00+00:00,Jaguaribana,189.5,382.5,101.9
1986-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,467.8,86.5
1986-03-01 12:00:00+00:00,Litoral De Pecem,231.5,407.0,75.8
1986-03-01 12:00:00+00:00,Litoral Norte,264.2,454.8,72.1
1986-03-01 12:00:00+00:00,Macico De Baturite,209.5,315.8,50.7
1986-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,300.5,74.9
1986-04-01 12:00:00+00:00,Cariri,178.5,218.0,22.1
1986-04-01 12:00:00+00:00,Ibiapaba,208.0,335.5,61.3
1986-04-01 12:00:00+00:00,Jaguaribana,184.2,290.5,57.7
1986-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,381.7,45.0
1986-04-01 12:00:00+00:00,Litoral De Pecem,210.0,360.6,71.8
1986-04-01 12:00:00+00:00,Litoral Norte,240.2,372.0,54.9
1986-04-01 12:00:00+00:00,Macico De Baturite,222.5,355.2,59.6
1986-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,251.9,59.7
1986-05-01 12:00:00+00:00,Cariri,64.1,52.4,-18.3
1986-05-01 12:00:00+00:00,Ibiapaba,97.0,133.1,37.3
1986-05-01 12:00:00+00:00,Jaguaribana,100.6,132.8,32.0
1986-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,155.4,4.4
1986-05-01 12:00:00+00:00,Litoral De Pecem,112.0,172.3,53.9
1986-05-01 12:00:00+00:00,Litoral Norte,121.5,140.9,16.0
1986-05-01 12:00:00+00:00,Macico De Baturite,136.6,180.2,31.9
1986-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,89.2,27.5
1986-06-01 12:00:00+00:00,Cariri,20.1,53.6,167.2
1986-06-01 12:00:00+00:00,Ibiapaba,32.8,60.6,85.1
1986-06-01 12:00:00+00:00,Jaguaribana,43.2,79.5,83.7
1986-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,156.2,75.6
1986-06-01 12:00:00+00:00,Litoral De Pecem,53.6,134.1,150.3
1986-06-01 12:00:00+00:00,Litoral Norte,37.3,79.0,112.0
1986-06-01 12:00:00+00:00,Macico De Baturite,81.6,89.0,9.0
1986-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,54.4,87.7
1986-07-01 12:00:00+00:00,Cariri,10.4,23.2,124.1
1986-07-01 12:00:00+00:00,Ibiapaba,12.0,17.3,44.2
1986-07-01 12:00:00+00:00,Jaguaribana,18.1,30.3,67.3
1986-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,20.7,-37.4
1986-07-01 12:00:00+00:00,Litoral De Pecem,21.8,14.8,-32.1
1986-07-01 12:00:00+00:00,Litoral Norte,11.6,12.6,8.5
1986-07-01 12:00:00+00:00,Macico De Baturite,33.9,30.7,-9.5
1986-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,23.3,81.0
1986-08-01 12:00:00+00:00,Cariri,3.4,9.1,165.4
1986-08-01 12:00:00+00:00,Ibiapaba,2.7,6.8,148.3
1986-08-01 12:00:00+00:00,Jaguaribana,6.7,15.8,136.4
1986-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,19.3,92.9
1986-08-01 12:00:00+00:00,Litoral De Pecem,4.2,5.5,31.6
1986-08-01 12:00:00+00:00,Litoral Norte,2.2,2.5,14.4
1986-08-01 12:00:00+00:00,Macico De Baturite,12.9,15.5,20.5
1986-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,15.7,224.0
1986-09-01 12:00:00+00:00,Cariri,5.6,14.5,161.0
1986-09-01 12:00:00+00:00,Ibiapaba,1.1,3.3,200.1
1986-09-01 12:00:00+00:00,Jaguaribana,1.4,2.8,106.6
1986-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,14.0,139.2
1986-09-01 12:00:00+00:00,Litoral De Pecem,1.8,2.6,46.9
1986-09-01 12:00:00+00:00,Litoral Norte,0.5,0.9,82.7
1986-09-01 12:00:00+00:00,Macico De Baturite,4.5,11.1,150.3
1986-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,7.8,316.2
1986-10-01 12:00:00+00:00,Cariri,13.5,37.8,180.0
1986-10-01 12:00:00+00:00,Ibiapaba,3.0,1.1,-63.2
1986-10-01 12:00:00+00:00,Jaguaribana,2.6,3.2,21.5
1986-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,12.1,264.1
1986-10-01 12:00:00+00:00,Litoral De Pecem,1.4,2.6,91.1
1986-10-01 12:00:00+00:00,Litoral Norte,0.7,2.2,207.2
1986-10-01 12:00:00+00:00,Macico De Baturite,3.5,17.8,401.5
1986-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,10.1,177.0
1986-11-01 12:00:00+00:00,Cariri,19.5,69.1,253.7
1986-11-01 12:00:00+00:00,Ibiapaba,6.8,6.8,1.0
1986-11-01 12:00:00+00:00,Jaguaribana,3.2,18.3,474.7
1986-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,18.4,407.0
1986-11-01 12:00:00+00:00,Litoral De Pecem,2.0,8.4,322.5
1986-11-01 12:00:00+00:00,Litoral Norte,1.4,3.7,152.9
1986-11-01 12:00:00+00:00,Macico De Baturite,5.1,22.6,339.3
1986-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,18.6,270.7
1986-12-01 12:00:00+00:00,Cariri,68.0,22.7,-66.6
1986-12-01 12:00:00+00:00,Ibiapaba,34.2,8.3,-75.6
1986-12-01 12:00:00+00:00,Jaguaribana,21.4,5.5,-74.5
1986-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,24.1,-4.5
1986-12-01 12:00:00+00:00,Litoral De Pecem,18.2,16.0,-12.2
1986-12-01 12:00:00+00:00,Litoral Norte,20.5,7.9,-61.5
1986-12-01 12:00:00+00:00,Macico De Baturite,23.9,19.2,-19.8
1986-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,8.9,-72.3
1987-01-01 12:00:00+00:00,Cariri,147.7,84.2,-43.0
1987-01-01 12:00:00+00:00,Ibiapaba,109.5,53.5,-51.1
1987-01-01 12:00:00+00:00,Jaguaribana,84.7,38.6,-54.4
1987-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,40.9,-57.5
1987-01-01 12:00:00+00:00,Litoral De Pecem,87.5,37.7,-56.9
1987-01-01 12:00:00+00:00,Litoral Norte,111.0,58.1,-47.7
1987-01-01 12:00:00+00:00,Macico De Baturite,96.9,28.8,-70.3
1987-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,42.1,-52.0
1987-02-01 12:00:00+00:00,Cariri,157.7,126.2,-20.0
1987-02-01 12:00:00+00:00,Ibiapaba,136.6,70.2,-48.6
1987-02-01 12:00:00+00:00,Jaguaribana,105.7,75.6,-28.5
1987-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,97.5,-27.1
1987-02-01 12:00:00+00:00,Litoral De Pecem,122.9,55.9,-54.5
1987-02-01 12:00:00+00:00,Litoral Norte,152.4,94.3,-38.1
1987-02-01 12:00:00+00:00,Macico De Baturite,116.8,101.3,-13.2
1987-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,63.6,-34.9
1987-03-01 12:00:00+00:00,Cariri,216.3,310.1,43.4
1987-03-01 12:00:00+00:00,Ibiapaba,230.5,350.8,52.2
1987-03-01 12:00:00+00:00,Jaguaribana,189.5,297.6,57.0
1987-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,365.8,45.8
1987-03-01 12:00:00+00:00,Litoral De Pecem,231.5,320.2,38.3
1987-03-01 12:00:00+00:00,Litoral Norte,264.2,398.7,50.9
1987-03-01 12:00:00+00:00,Macico De Baturite,209.5,289.7,38.3
1987-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,256.7,49.4
1987-04-01 12:00:00+00:00,Cariri,178.5,128.1,-28.2
1987-04-01 12:00:00+00:00,Ibiapaba,208.0,62.4,-70.0
1987-04-01 12:00:00+00:00,Jaguaribana,184.2,107.6,-41.6
1987-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,120.6,-54.2
1987-04-01 12:00:00+00:00,Litoral De Pecem,210.0,93.4,-55.5
1987-04-01 12:00:00+00:00,Litoral Norte,240.2,106.1,-55.8
1987-04-01 12:00:00+00:00,Macico De Baturite,222.5,162.8,-26.9
1987-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,80.9,-48.7
1987-05-01 12:00:00+00:00,Cariri,64.1,45.2,-29.4
1987-05-01 12:00:00+00:00,Ibiapaba,97.0,28.3,-70.8
1987-05-01 12:00:00+00:00,Jaguaribana,100.6,16.4,-83.7
1987-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,25.2,-83.1
1987-05-01 12:00:00+00:00,Litoral De Pecem,112.0,30.0,-73.2
1987-05-01 12:00:00+00:00,Litoral Norte,121.5,37.6,-69.0
1987-05-01 12:00:00+00:00,Macico De Baturite,136.6,34.5,-74.8
1987-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,12.4,-82.3
1987-06-01 12:00:00+00:00,Cariri,20.1,62.7,212.2
1987-06-01 12:00:00+00:00,Ibiapaba,32.8,46.7,42.5
1987-06-01 12:00:00+00:00,Jaguaribana,43.2,62.7,44.9
1987-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,179.2,101.4
1987-06-01 12:00:00+00:00,Litoral De Pecem,53.6,133.6,149.4
1987-06-01 12:00:00+00:00,Litoral Norte,37.3,35.8,-3.8
1987-06-01 12:00:00+00:00,Macico De Baturite,81.6,179.7,120.1
1987-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,55.1,90.2
1987-07-01 12:00:00+00:00,Cariri,10.4,9.0,-12.9
1987-07-01 12:00:00+00:00,Ibiapaba,12.0,4.2,-64.7
1987-07-01 12:00:00+00:00,Jaguaribana,18.1,8.3,-54.2
1987-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,28.6,-13.6
1987-07-01 12:00:00+00:00,Litoral De Pecem,21.8,14.6,-32.8
1987-07-01 12:00:00+00:00,Litoral Norte,11.6,5.6,-51.8
1987-07-01 12:00:00+00:00,Macico De Baturite,33.9,13.6,-59.9
1987-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,12.8,-0.2
1987-08-01 12:00:00+00:00,Cariri,3.4,2.4,-28.6
1987-08-01 12:00:00+00:00,Ibiapaba,2.7,0.5,-81.8
1987-08-01 12:00:00+00:00,Jaguaribana,6.7,2.0,-69.4
1987-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,4.5,-55.4
1987-08-01 12:00:00+00:00,Litoral De Pecem,4.2,0.4,-90.7
1987-08-01 12:00:00+00:00,Litoral Norte,2.2,0.1,-97.7
1987-08-01 12:00:00+00:00,Macico De Baturite,12.9,3.9,-69.4
1987-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,2.2,-54.8
1987-09-01 12:00:00+00:00,Cariri,5.6,5.4,-2.2
1987-09-01 12:00:00+00:00,Ibiapaba,1.1,0.3,-77.4
1987-09-01 12:00:00+00:00,Jaguaribana,1.4,0.2,-88.3
1987-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,2.9,-49.9
1987-09-01 12:00:00+00:00,Litoral De Pecem,1.8,1.0,-46.0
1987-09-01 12:00:00+00:00,Litoral Norte,0.5,0.2,-70.2
1987-09-01 12:00:00+00:00,Macico De Baturite,4.5,4.2,-6.1
1987-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,2.1,10.3
1987-10-01 12:00:00+00:00,Cariri,13.5,3.3,-75.6
1987-10-01 12:00:00+00:00,Ibiapaba,3.0,0.2,-94.7
1987-10-01 12:00:00+00:00,Jaguaribana,2.6,0.1,-96.9
1987-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,3.1,-7.3
1987-10-01 12:00:00+00:00,Litoral De Pecem,1.4,0.4,-73.7
1987-10-01 12:00:00+00:00,Litoral Norte,0.7,0.0,-98.6
1987-10-01 12:00:00+00:00,Macico De Baturite,3.5,4.0,11.3
1987-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,0.3,-93.1
1987-11-01 12:00:00+00:00,Cariri,19.5,6.0,-69.3
1987-11-01 12:00:00+00:00,Ibiapaba,6.8,0.0,-99.6
1987-11-01 12:00:00+00:00,Jaguaribana,3.2,0.3,-89.7
1987-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,7.6,107.9
1987-11-01 12:00:00+00:00,Litoral De Pecem,2.0,0.2,-91.5
1987-11-01 12:00:00+00:00,Litoral Norte,1.4,0.5,-67.4
1987-11-01 12:00:00+00:00,Macico De Baturite,5.1,4.4,-15.1
1987-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,0.5,-89.5
1987-12-01 12:00:00+00:00,Cariri,68.0,3.2,-95.3
1987-12-01 12:00:00+00:00,Ibiapaba,34.2,1.8,-94.7
1987-12-01 12:00:00+00:00,Jaguaribana,21.4,0.0,-99.9
1987-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,3.3,-86.8
1987-12-01 12:00:00+00:00,Litoral De Pecem,18.2,0.1,-99.4
1987-12-01 12:00:00+00:00,Litoral Norte,20.5,3.3,-84.2
1987-12-01 12:00:00+00:00,Macico De Baturite,23.9,1.2,-95.0
1987-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,1.1,-96.7
1988-01-01 12:00:00+00:00,Cariri,147.7,142.4,-3.6
1988-01-01 12:00:00+00:00,Ibiapaba,109.5,84.2,-23.1
1988-01-01 12:00:00+00:00,Jaguaribana,84.7,61.7,-27.2
1988-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,141.7,47.3
1988-01-01 12:00:00+00:00,Litoral De Pecem,87.5,80.1,-8.5
1988-01-01 12:00:00+00:00,Litoral Norte,111.0,162.0,45.9
1988-01-01 12:00:00+00:00,Macico De Baturite,96.9,88.4,-8.8
1988-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,59.4,-32.2
1988-02-01 12:00:00+00:00,Cariri,157.7,130.7,-17.1
1988-02-01 12:00:00+00:00,Ibiapaba,136.6,116.6,-14.7
1988-02-01 12:00:00+00:00,Jaguaribana,105.7,77.4,-26.9
1988-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,143.1,7.0
1988-02-01 12:00:00+00:00,Litoral De Pecem,122.9,132.1,7.5
1988-02-01 12:00:00+00:00,Litoral Norte,152.4,144.1,-5.5
1988-02-01 12:00:00+00:00,Macico De Baturite,116.8,114.0,-2.4
1988-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,68.0,-30.4
1988-03-01 12:00:00+00:00,Cariri,216.3,245.6,13.5
1988-03-01 12:00:00+00:00,Ibiapaba,230.5,287.4,24.7
1988-03-01 12:00:00+00:00,Jaguaribana,189.5,217.2,14.6
1988-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,247.4,-1.4
1988-03-01 12:00:00+00:00,Litoral De Pecem,231.5,191.4,-17.3
1988-03-01 12:00:00+00:00,Litoral Norte,264.2,305.2,15.5
1988-03-01 12:00:00+00:00,Macico De Baturite,209.5,185.4,-11.5
1988-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,222.3,29.4
1988-04-01 12:00:00+00:00,Cariri,178.5,259.8,45.5
1988-04-01 12:00:00+00:00,Ibiapaba,208.0,299.8,44.1
1988-04-01 12:00:00+00:00,Jaguaribana,184.2,253.8,37.7
1988-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,273.5,3.9
1988-04-01 12:00:00+00:00,Litoral De Pecem,210.0,303.7,44.7
1988-04-01 12:00:00+00:00,Litoral Norte,240.2,343.8,43.1
1988-04-01 12:00:00+00:00,Macico De Baturite,222.5,368.4,65.6
1988-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,223.3,41.6
1988-05-01 12:00:00+00:00,Cariri,64.1,40.7,-36.6
1988-05-01 12:00:00+00:00,Ibiapaba,97.0,163.9,69.0
1988-05-01 12:00:00+00:00,Jaguaribana,100.6,144.3,43.4
1988-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,228.6,53.5
1988-05-01 12:00:00+00:00,Litoral De Pecem,112.0,167.7,49.8
1988-05-01 12:00:00+00:00,Litoral Norte,121.5,207.4,70.7
1988-05-01 12:00:00+00:00,Macico De Baturite,136.6,198.3,45.1
1988-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,98.1,40.2
1988-06-01 12:00:00+00:00,Cariri,20.1,11.5,-42.7
1988-06-01 12:00:00+00:00,Ibiapaba,32.8,56.3,71.9
1988-06-01 12:00:00+00:00,Jaguaribana,43.2,61.1,41.2
1988-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,93.9,5.6
1988-06-01 12:00:00+00:00,Litoral De Pecem,53.6,56.0,4.5
1988-06-01 12:00:00+00:00,Litoral Norte,37.3,65.2,74.8
1988-06-01 12:00:00+00:00,Macico De Baturite,81.6,74.7,-8.5
1988-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,47.3,63.2
1988-07-01 12:00:00+00:00,Cariri,10.4,2.9,-72.3
1988-07-01 12:00:00+00:00,Ibiapaba,12.0,3.4,-71.7
1988-07-01 12:00:00+00:00,Jaguaribana,18.1,23.7,30.7
1988-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,57.3,73.1
1988-07-01 12:00:00+00:00,Litoral De Pecem,21.8,26.4,21.0
1988-07-01 12:00:00+00:00,Litoral Norte,11.6,20.2,73.5
1988-07-01 12:00:00+00:00,Macico De Baturite,33.9,28.9,-14.9
1988-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,16.2,26.3
1988-08-01 12:00:00+00:00,Cariri,3.4,0.2,-95.3
1988-08-01 12:00:00+00:00,Ibiapaba,2.7,0.8,-70.9
1988-08-01 12:00:00+00:00,Jaguaribana,6.7,1.2,-81.7
1988-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,1.5,-84.8
1988-08-01 12:00:00+00:00,Litoral De Pecem,4.2,0.1,-98.8
1988-08-01 12:00:00+00:00,Litoral Norte,2.2,0.1,-95.8
1988-08-01 12:00:00+00:00,Macico De Baturite,12.9,4.3,-66.6
1988-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,0.9,-82.0
1988-09-01 12:00:00+00:00,Cariri,5.6,1.9,-65.4
1988-09-01 12:00:00+00:00,Ibiapaba,1.1,0.1,-89.2
1988-09-01 12:00:00+00:00,Jaguaribana,1.4,3.3,139.5
1988-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,17.9,205.5
1988-09-01 12:00:00+00:00,Litoral De Pecem,1.8,0.8,-56.1
1988-09-01 12:00:00+00:00,Litoral Norte,0.5,0.0,-94.0
1988-09-01 12:00:00+00:00,Macico De Baturite,4.5,9.8,120.0
1988-09-01 12:00:00+00:00,Sertao Central E Inhamuns,1.9,0.9,-49.9
1988-10-01 12:00:00+00:00,Cariri,13.5,17.1,26.5
1988-10-01 12:00:00+00:00,Ibiapaba,3.0,0.2,-94.1
1988-10-01 12:00:00+00:00,Jaguaribana,2.6,1.3,-50.3
1988-10-01 12:00:00+00:00,Litoral De Fortaleza,3.3,4.5,33.6
1988-10-01 12:00:00+00:00,Litoral De Pecem,1.4,1.1,-18.7
1988-10-01 12:00:00+00:00,Litoral Norte,0.7,0.0,-95.8
1988-10-01 12:00:00+00:00,Macico De Baturite,3.5,3.4,-4.7
1988-10-01 12:00:00+00:00,Sertao Central E Inhamuns,3.6,5.2,42.3
1988-11-01 12:00:00+00:00,Cariri,19.5,12.2,-37.4
1988-11-01 12:00:00+00:00,Ibiapaba,6.8,0.6,-90.5
1988-11-01 12:00:00+00:00,Jaguaribana,3.2,0.6,-80.9
1988-11-01 12:00:00+00:00,Litoral De Fortaleza,3.6,8.4,132.1
1988-11-01 12:00:00+00:00,Litoral De Pecem,2.0,3.1,55.0
1988-11-01 12:00:00+00:00,Litoral Norte,1.4,0.7,-51.5
1988-11-01 12:00:00+00:00,Macico De Baturite,5.1,10.1,95.8
1988-11-01 12:00:00+00:00,Sertao Central E Inhamuns,5.0,6.4,26.9
1988-12-01 12:00:00+00:00,Cariri,68.0,161.9,138.2
1988-12-01 12:00:00+00:00,Ibiapaba,34.2,104.7,206.3
1988-12-01 12:00:00+00:00,Jaguaribana,21.4,60.4,182.4
1988-12-01 12:00:00+00:00,Litoral De Fortaleza,25.3,71.5,183.0
1988-12-01 12:00:00+00:00,Litoral De Pecem,18.2,39.2,115.1
1988-12-01 12:00:00+00:00,Litoral Norte,20.5,47.0,129.2
1988-12-01 12:00:00+00:00,Macico De Baturite,23.9,66.3,176.8
1988-12-01 12:00:00+00:00,Sertao Central E Inhamuns,32.2,88.0,173.4
1989-01-01 12:00:00+00:00,Cariri,147.7,147.3,-0.3
1989-01-01 12:00:00+00:00,Ibiapaba,109.5,103.8,-5.2
1989-01-01 12:00:00+00:00,Jaguaribana,84.7,60.8,-28.2
1989-01-01 12:00:00+00:00,Litoral De Fortaleza,96.2,111.1,15.5
1989-01-01 12:00:00+00:00,Litoral De Pecem,87.5,75.0,-14.2
1989-01-01 12:00:00+00:00,Litoral Norte,111.0,78.0,-29.7
1989-01-01 12:00:00+00:00,Macico De Baturite,96.9,96.2,-0.8
1989-01-01 12:00:00+00:00,Sertao Central E Inhamuns,87.6,64.7,-26.1
1989-02-01 12:00:00+00:00,Cariri,157.7,51.3,-67.5
1989-02-01 12:00:00+00:00,Ibiapaba,136.6,71.6,-47.6
1989-02-01 12:00:00+00:00,Jaguaribana,105.7,22.5,-78.8
1989-02-01 12:00:00+00:00,Litoral De Fortaleza,133.7,42.3,-68.4
1989-02-01 12:00:00+00:00,Litoral De Pecem,122.9,58.3,-52.6
1989-02-01 12:00:00+00:00,Litoral Norte,152.4,62.7,-58.9
1989-02-01 12:00:00+00:00,Macico De Baturite,116.8,42.2,-63.8
1989-02-01 12:00:00+00:00,Sertao Central E Inhamuns,97.7,24.1,-75.3
1989-03-01 12:00:00+00:00,Cariri,216.3,255.4,18.1
1989-03-01 12:00:00+00:00,Ibiapaba,230.5,267.8,16.2
1989-03-01 12:00:00+00:00,Jaguaribana,189.5,177.2,-6.5
1989-03-01 12:00:00+00:00,Litoral De Fortaleza,250.8,227.5,-9.3
1989-03-01 12:00:00+00:00,Litoral De Pecem,231.5,220.1,-4.9
1989-03-01 12:00:00+00:00,Litoral Norte,264.2,282.8,7.0
1989-03-01 12:00:00+00:00,Macico De Baturite,209.5,181.1,-13.5
1989-03-01 12:00:00+00:00,Sertao Central E Inhamuns,171.8,212.9,23.9
1989-04-01 12:00:00+00:00,Cariri,178.5,392.6,119.9
1989-04-01 12:00:00+00:00,Ibiapaba,208.0,377.6,81.5
1989-04-01 12:00:00+00:00,Jaguaribana,184.2,412.0,123.6
1989-04-01 12:00:00+00:00,Litoral De Fortaleza,263.3,369.6,40.4
1989-04-01 12:00:00+00:00,Litoral De Pecem,210.0,292.9,39.5
1989-04-01 12:00:00+00:00,Litoral Norte,240.2,390.5,62.6
1989-04-01 12:00:00+00:00,Macico De Baturite,222.5,317.4,42.7
1989-04-01 12:00:00+00:00,Sertao Central E Inhamuns,157.7,338.4,114.6
1989-05-01 12:00:00+00:00,Cariri,64.1,139.6,117.8
1989-05-01 12:00:00+00:00,Ibiapaba,97.0,217.9,124.6
1989-05-01 12:00:00+00:00,Jaguaribana,100.6,144.8,43.9
1989-05-01 12:00:00+00:00,Litoral De Fortaleza,148.9,167.7,12.7
1989-05-01 12:00:00+00:00,Litoral De Pecem,112.0,180.9,61.6
1989-05-01 12:00:00+00:00,Litoral Norte,121.5,242.3,99.5
1989-05-01 12:00:00+00:00,Macico De Baturite,136.6,194.8,42.6
1989-05-01 12:00:00+00:00,Sertao Central E Inhamuns,70.0,156.0,123.0
1989-06-01 12:00:00+00:00,Cariri,20.1,18.4,-8.4
1989-06-01 12:00:00+00:00,Ibiapaba,32.8,32.7,-0.1
1989-06-01 12:00:00+00:00,Jaguaribana,43.2,51.9,19.9
1989-06-01 12:00:00+00:00,Litoral De Fortaleza,89.0,203.0,128.2
1989-06-01 12:00:00+00:00,Litoral De Pecem,53.6,80.8,50.8
1989-06-01 12:00:00+00:00,Litoral Norte,37.3,46.9,25.8
1989-06-01 12:00:00+00:00,Macico De Baturite,81.6,174.1,113.2
1989-06-01 12:00:00+00:00,Sertao Central E Inhamuns,29.0,24.4,-15.8
1989-07-01 12:00:00+00:00,Cariri,10.4,16.9,62.8
1989-07-01 12:00:00+00:00,Ibiapaba,12.0,61.9,417.4
1989-07-01 12:00:00+00:00,Jaguaribana,18.1,72.3,298.9
1989-07-01 12:00:00+00:00,Litoral De Fortaleza,33.1,104.4,215.5
1989-07-01 12:00:00+00:00,Litoral De Pecem,21.8,91.7,320.8
1989-07-01 12:00:00+00:00,Litoral Norte,11.6,37.7,223.8
1989-07-01 12:00:00+00:00,Macico De Baturite,33.9,117.7,247.0
1989-07-01 12:00:00+00:00,Sertao Central E Inhamuns,12.9,31.5,145.2
1989-08-01 12:00:00+00:00,Cariri,3.4,5.7,68.0
1989-08-01 12:00:00+00:00,Ibiapaba,2.7,5.8,111.6
1989-08-01 12:00:00+00:00,Jaguaribana,6.7,8.2,22.2
1989-08-01 12:00:00+00:00,Litoral De Fortaleza,10.0,20.9,108.6
1989-08-01 12:00:00+00:00,Litoral De Pecem,4.2,6.7,61.1
1989-08-01 12:00:00+00:00,Litoral Norte,2.2,4.8,123.6
1989-08-01 12:00:00+00:00,Macico De Baturite,12.9,6.3,-50.8
1989-08-01 12:00:00+00:00,Sertao Central E Inhamuns,4.8,9.6,98.4
1989-09-01 12:00:00+00:00,Cariri,5.6,16.4,196.1
1989-09-01 12:00:00+00:00,Ibiapaba,1.1,4.1,268.8
1989-09-01 12:00:00+00:00,Jaguaribana,1.4,4.5,229.3
1989-09-01 12:00:00+00:00,Litoral De Fortaleza,5.8,21.7,271.5
1989-09-01 12:00:00+00:00,Litoral De Pecem,1.8,5.9,232.7
1989-09-01 12:00:00+00:00,Litoral Norte,0.5,0.1,-86.1
1989-09-01 12:00:00+00:00,Macico De Baturite,4.5,6.9,54.6
